Date,State,Confirmed,Recovered,Deceased
05-06-2021,Delhi,1428863,1397575,24557
05-06-2021,Dadra and Nagar Haveli and Daman and Diu,10416,10176,4
05-06-2021,Goa,158990,148030,2744
05-06-2021,Gujarat,815386,785378,9921
05-06-2021,Himachal Pradesh,194742,181972,3263
05-06-2021,Haryana,761637,742999,8664
05-06-2021,Jharkhand,340925,329640,5046
05-06-2021,Jammu and Kashmir,299050,266576,4051
05-06-2021,Karnataka,2683314,2383758,31260
05-06-2021,Kerala,2618411,2440300,9720
05-06-2021,Ladakh,19147,17782,195
05-06-2021,Lakshadweep,8667,7437,38
05-06-2021,Maharashtra,5819224,5528834,99512
05-06-2021,Meghalaya,38230,31781,652
05-06-2021,Manipur,54407,44519,872
05-06-2021,Madhya Pradesh,784461,764822,8295
05-06-2021,Mizoram,13300,10151,52
05-06-2021,Nagaland,22696,16814,422
05-06-2021,Odisha,806094,732018,3005
05-06-2021,Punjab,577997,538534,15009
05-06-2021,Puducherry,108439,98043,1613
05-06-2021,Rajasthan,945442,915261,8631
05-06-2021,Sikkim,16771,12049,268
05-06-2021,Telangana,589734,557162,3364
05-06-2021,Tamil Nadu,2216812,1932778,26571
05-06-2021,Tripura,54577,47603,547
05-06-2021,India,28808445,26976896,346785
05-06-2021,Uttar Pradesh,1697352,1656763,21151
05-06-2021,Uttarakhand,333578,303659,6664
05-06-2021,West Bengal,1419130,1358537,16152
06-06-2021,Andaman and Nicobar Islands,7119,6894,122
06-06-2021,Andhra Pradesh,1758339,1623447,11466
06-06-2021,Arunachal Pradesh,29336,25618,125
06-06-2021,Assam,434942,380419,3658
06-06-2021,Bihar,713117,699028,5381
06-06-2021,Chandigarh,60659,59054,772
06-06-2021,Chhattisgarh,980575,944078,13217
06-06-2021,Delhi,1429244,1398764,24591
06-06-2021,Dadra and Nagar Haveli and Daman and Diu,10422,10201,4
06-06-2021,Goa,159393,149479,2760
06-06-2021,Gujarat,816234,788293,9933
06-06-2021,Himachal Pradesh,195099,183434,3281
06-06-2021,Haryana,762291,744482,8712
06-06-2021,Jharkhand,341218,330478,5054
06-06-2021,Jammu and Kashmir,300490,269675,4074
06-06-2021,Karnataka,2695523,2409417,31580
06-06-2021,Kerala,2633083,2461729,9947
06-06-2021,Ladakh,19197,17913,195
06-06-2021,Lakshadweep,8737,7662,38
06-06-2021,Maharashtra,5831781,5543267,100130
06-06-2021,Meghalaya,38718,32471,664
06-06-2021,Manipur,55230,45165,881
06-06-2021,Madhya Pradesh,785196,766756,8337
06-06-2021,Mizoram,13567,10345,53
06-06-2021,Nagaland,22773,16974,426
06-06-2021,Odisha,813096,739376,3047
06-06-2021,Punjab,579560,542324,15076
06-06-2021,Puducherry,109079,99181,1628
06-06-2021,Rajasthan,946346,919115,8656
06-06-2021,Sikkim,17111,12296,273
06-06-2021,Telangana,591170,560776,3378
06-06-2021,Tamil Nadu,2237233,1965939,27005
06-06-2021,Tripura,55231,48135,555
06-06-2021,India,28909654,27151052,349229
06-06-2021,Uttar Pradesh,1698389,1659209,21252
06-06-2021,Uttarakhand,334024,305239,6699
06-06-2021,West Bengal,1426132,1374419,16259
07-06-2021,Andaman and Nicobar Islands,7131,6912,123
07-06-2021,Andhra Pradesh,1763211,1637149,11552
07-06-2021,Arunachal Pradesh,29696,26131,125
07-06-2021,Assam,438746,385032,3695
07-06-2021,Bihar,713879,700224,5424
07-06-2021,Chandigarh,60707,59193,774
07-06-2021,Chhattisgarh,981860,947527,13243
07-06-2021,Delhi,1429475,1399640,24627
07-06-2021,Dadra and Nagar Haveli and Daman and Diu,10423,10212,4
07-06-2021,Goa,159811,150574,2840
07-06-2021,Gujarat,817012,790906,9944
07-06-2021,Himachal Pradesh,195755,184878,3299
07-06-2021,Haryana,762931,746156,8751
07-06-2021,Jharkhand,341576,331204,5060
07-06-2021,Jammu and Kashmir,301467,273853,4090
07-06-2021,Karnataka,2707481,2436716,31920
07-06-2021,Kerala,2642396,2483992,10158
07-06-2021,Ladakh,19258,18052,195
07-06-2021,Lakshadweep,8775,7857,41
07-06-2021,Maharashtra,5842000,5564348,100470
07-06-2021,Meghalaya,39156,33160,669
07-06-2021,Manipur,55828,45948,896
07-06-2021,Madhya Pradesh,785767,768538,8369
07-06-2021,Mizoram,13679,10553,55
07-06-2021,Nagaland,22918,17143,429
07-06-2021,Odisha,819214,747805,3088
07-06-2021,Punjab,580829,545674,15160
07-06-2021,Puducherry,109561,100377,1638
07-06-2021,Rajasthan,946975,922544,8687
07-06-2021,Sikkim,17170,12680,273
07-06-2021,Telangana,593103,564303,3394
07-06-2021,Tamil Nadu,2256681,1997299,27356
07-06-2021,Tripura,55466,48924,561
07-06-2021,India,28995458,27333918,351336
07-06-2021,Uttar Pradesh,1699083,1662069,21333
07-06-2021,Uttarakhand,334419,307574,6731
07-06-2021,West Bengal,1432019,1388771,16362
08-06-2021,Andaman and Nicobar Islands,7154,6935,125
08-06-2021,Andhra Pradesh,1771007,1651790,11629
08-06-2021,Arunachal Pradesh,30000,26569,126
08-06-2021,Assam,442694,388451,3738
08-06-2021,Bihar,714590,701234,5458
08-06-2021,Chandigarh,60778,59314,779
08-06-2021,Chhattisgarh,982962,950234,13257
08-06-2021,Delhi,1429791,1400161,24668
08-06-2021,Dadra and Nagar Haveli and Daman and Diu,10431,10246,4
08-06-2021,Goa,160284,151526,2859
08-06-2021,Gujarat,817707,793028,9955
08-06-2021,Himachal Pradesh,196351,186033,3312
08-06-2021,Haryana,763566,747246,8789
08-06-2021,Jharkhand,342179,332007,5073
08-06-2021,Jammu and Kashmir,302651,276733,4101
08-06-2021,Karnataka,2717289,2460165,32099
08-06-2021,Kerala,2657963,2504011,10282
08-06-2021,Ladakh,19330,18194,195
08-06-2021,Lakshadweep,8874,7910,42
08-06-2021,Maharashtra,5852891,5580925,101172
08-06-2021,Meghalaya,39535,33933,678
08-06-2021,Manipur,56576,46527,908
08-06-2021,Madhya Pradesh,786302,769914,8405
08-06-2021,Mizoram,13994,10769,57
08-06-2021,Nagaland,23051,17296,432
08-06-2021,Odisha,825110,756641,3133
08-06-2021,Punjab,582081,548316,15219
08-06-2021,Puducherry,110106,101315,1644
08-06-2021,Rajasthan,947504,925161,8719
08-06-2021,Sikkim,17425,12894,275
08-06-2021,Telangana,595000,567285,3409
08-06-2021,Tamil Nadu,2274704,2028344,27765
08-06-2021,Tripura,56166,49519,569
08-06-2021,India,29088245,27496274,353558
08-06-2021,Uttar Pradesh,1699788,1664296,21425
08-06-2021,Uttarakhand,334965,310291,6797
08-06-2021,West Bengal,1437446,1401061,16460
09-06-2021,Andaman and Nicobar Islands,7168,6952,125
09-06-2021,Andhra Pradesh,1779773,1664082,11696
09-06-2021,Arunachal Pradesh,30247,26848,128
09-06-2021,Assam,446445,392806,3793
09-06-2021,Bihar,715179,698397,9429
09-06-2021,Chandigarh,60862,59432,781
09-06-2021,Chhattisgarh,983916,952532,13271
09-06-2021,Delhi,1430128,1400913,24704
09-06-2021,Dadra and Nagar Haveli and Daman and Diu,10442,10285,4
09-06-2021,Goa,160740,152073,2877
09-06-2021,Gujarat,818351,794703,9965
09-06-2021,Himachal Pradesh,196905,186872,3327
09-06-2021,Haryana,764094,748186,8829
09-06-2021,Jharkhand,342481,332622,5076
09-06-2021,Jammu and Kashmir,303749,279779,4118
09-06-2021,Karnataka,2728248,2480411,32291
09-06-2021,Kerala,2674167,2524248,10438
09-06-2021,Ladakh,19385,18265,195
09-06-2021,Lakshadweep,9002,8141,42
09-06-2021,Maharashtra,5863880,5597304,101833
09-06-2021,Meghalaya,39983,34440,694
09-06-2021,Manipur,57351,47129,915
09-06-2021,Madhya Pradesh,786755,771243,8441
09-06-2021,Mizoram,14196,10891,58
09-06-2021,Nagaland,23237,18261,435
09-06-2021,Odisha,831129,764673,3176
09-06-2021,Punjab,583474,550837,15293
09-06-2021,Puducherry,110748,102247,1648
09-06-2021,Rajasthan,948024,927443,8749
09-06-2021,Sikkim,17656,13265,276
09-06-2021,Telangana,596813,569086,3426
09-06-2021,Tamil Nadu,2292025,2059597,28170
09-06-2021,Tripura,56791,50380,574
09-06-2021,India,29182128,27645296,359697
09-06-2021,Uttar Pradesh,1700476,1666001,21516
09-06-2021,Uttarakhand,335478,313379,6849
09-06-2021,West Bengal,1442830,1411573,16555
10-06-2021,Andaman and Nicobar Islands,7197,6973,125
10-06-2021,Andhra Pradesh,1787883,1677063,11763
10-06-2021,Arunachal Pradesh,30492,27150,133
10-06-2021,Assam,450201,397929,3844
10-06-2021,Bihar,715730,699382,9452
10-06-2021,Chandigarh,60928,59564,783
10-06-2021,Chhattisgarh,984950,954390,13285
10-06-2021,Delhi,1430433,1401473,24748
10-06-2021,Dadra and Nagar Haveli and Daman and Diu,10452,10300,4
10-06-2021,Goa,161153,152657,2891
10-06-2021,Gujarat,818895,796208,9976
10-06-2021,Himachal Pradesh,197438,187734,3344
10-06-2021,Haryana,764633,749407,8861
10-06-2021,Jharkhand,342774,333179,5081
10-06-2021,Jammu and Kashmir,304866,282142,4143
10-06-2021,Karnataka,2739290,2496132,32485
10-06-2021,Kerala,2688591,2542242,10632
10-06-2021,Ladakh,19475,18425,197
10-06-2021,Lakshadweep,9073,8278,42
10-06-2021,Maharashtra,5876087,5608753,103748
10-06-2021,Meghalaya,40586,34867,704
10-06-2021,Manipur,58081,47797,925
10-06-2021,Madhya Pradesh,787175,772375,8475
10-06-2021,Mizoram,14533,11104,61
10-06-2021,Nagaland,23350,18378,441
10-06-2021,Odisha,837226,772972,3220
10-06-2021,Punjab,584785,553174,15367
10-06-2021,Puducherry,111255,102893,1657
10-06-2021,Rajasthan,948562,929711,8772
10-06-2021,Sikkim,17943,13378,279
10-06-2021,Telangana,598611,571610,3440
10-06-2021,Tamil Nadu,2308838,2091646,28528
10-06-2021,Tripura,57449,50743,588
10-06-2021,India,29273977,27780625,363111
10-06-2021,Uttar Pradesh,1701072,1667232,21597
10-06-2021,Uttarakhand,335866,316621,6878
10-06-2021,West Bengal,1448104,1416743,16642
11-06-2021,Andaman and Nicobar Islands,7233,6984,125
11-06-2021,Andhra Pradesh,1796122,1688198,11824
11-06-2021,Arunachal Pradesh,30850,27438,138
11-06-2021,Assam,453867,403170,3873
11-06-2021,Bihar,716296,700481,9466
11-06-2021,Chandigarh,60998,59648,786
11-06-2021,Chhattisgarh,985691,956459,13300
11-06-2021,Delhi,1430671,1401977,24772
11-06-2021,Dadra and Nagar Haveli and Daman and Diu,10460,10320,4
11-06-2021,Goa,161576,153476,2899
11-06-2021,Gujarat,819376,797734,9985
11-06-2021,Himachal Pradesh,197943,188691,3351
11-06-2021,Haryana,765096,750443,8904
11-06-2021,Jharkhand,343065,333763,5082
11-06-2021,Jammu and Kashmir,305772,284027,4160
11-06-2021,Karnataka,2747539,2511105,32644
11-06-2021,Kerala,2702824,2557597,10805
11-06-2021,Ladakh,19506,18513,197
11-06-2021,Lakshadweep,9122,8382,43
11-06-2021,Maharashtra,5887853,5616857,106367
11-06-2021,Meghalaya,41100,35393,714
11-06-2021,Manipur,58768,48902,944
11-06-2021,Madhya Pradesh,787572,773615,8510
11-06-2021,Mizoram,14743,11358,61
11-06-2021,Nagaland,23466,18587,445
11-06-2021,Odisha,842461,781488,3263
11-06-2021,Punjab,585986,555245,15435
11-06-2021,Puducherry,111684,103860,1668
11-06-2021,Rajasthan,949008,931186,8799
11-06-2021,Sikkim,18090,13655,281
11-06-2021,Telangana,600318,574103,3456
11-06-2021,Tamil Nadu,2324597,2120889,28906
11-06-2021,Tripura,58090,51593,593
11-06-2021,India,29358551,27903310,367107
11-06-2021,Uttar Pradesh,1701668,1668874,21667
11-06-2021,Uttarakhand,336153,318235,6909
11-06-2021,West Bengal,1452987,1421064,16731
12-06-2021,Andaman and Nicobar Islands,7243,6996,126
12-06-2021,Andhra Pradesh,1803074,1699775,11882
12-06-2021,Arunachal Pradesh,31148,27818,143
12-06-2021,Assam,457330,408770,3915
12-06-2021,Bihar,716728,701543,9484
12-06-2021,Chandigarh,61056,59727,789
12-06-2021,Chhattisgarh,986504,958111,13311
12-06-2021,Delhi,1430884,1402474,24800
12-06-2021,Dadra and Nagar Haveli and Daman and Diu,10465,10335,4
12-06-2021,Goa,162048,154077,2914
12-06-2021,Gujarat,819866,799012,9991
12-06-2021,Himachal Pradesh,198313,189522,3368
12-06-2021,Haryana,765522,751387,8949
12-06-2021,Jharkhand,343304,334256,5082
12-06-2021,Jammu and Kashmir,306638,286180,4174
12-06-2021,Karnataka,2757324,2532719,32788
12-06-2021,Kerala,2716656,2575769,10976
12-06-2021,Ladakh,19544,18601,197
12-06-2021,Lakshadweep,9175,8483,43
12-06-2021,Maharashtra,5898550,5631767,108333
12-06-2021,Meghalaya,41601,36003,727
12-06-2021,Manipur,59322,49653,959
12-06-2021,Madhya Pradesh,787906,774600,8531
12-06-2021,Mizoram,14921,11545,62
12-06-2021,Nagaland,23562,18822,448
12-06-2021,Odisha,847313,789066,3310
12-06-2021,Punjab,586947,557380,15503
12-06-2021,Puducherry,112126,104704,1677
12-06-2021,Rajasthan,949376,932161,8815
12-06-2021,Sikkim,18257,13947,281
12-06-2021,Telangana,602089,576487,3469
12-06-2021,Tamil Nadu,2339705,2148352,29280
12-06-2021,Tripura,58518,52158,601
12-06-2021,India,29439076,28035974,370407
12-06-2021,Uttar Pradesh,1702172,1670631,21735
12-06-2021,Uttarakhand,336616,318930,6928
12-06-2021,West Bengal,1457273,1424213,16812
13-06-2021,Andaman and Nicobar Islands,7261,7025,126
13-06-2021,Andhra Pradesh,1809844,1712267,11940
13-06-2021,Arunachal Pradesh,31282,28252,145
13-06-2021,Assam,459497,414173,3951
13-06-2021,Bihar,717215,702411,9492
13-06-2021,Chandigarh,61110,59798,792
13-06-2021,Chhattisgarh,986963,959969,13317
13-06-2021,Delhi,1431139,1402850,24823
13-06-2021,Dadra and Nagar Haveli and Daman and Diu,10465,10352,4
13-06-2021,Goa,162468,154658,2928
13-06-2021,Gujarat,820321,800075,9997
13-06-2021,Himachal Pradesh,198550,190377,3375
13-06-2021,Haryana,765861,752208,8992
13-06-2021,Jharkhand,343458,334979,5084
13-06-2021,Jammu and Kashmir,307412,288145,4186
13-06-2021,Karnataka,2765134,2551365,32913
13-06-2021,Kerala,2728240,2593625,11182
13-06-2021,Ladakh,19561,18706,197
13-06-2021,Lakshadweep,9209,8555,44
13-06-2021,Maharashtra,5908992,5639271,111104
13-06-2021,Meghalaya,41906,36550,733
13-06-2021,Manipur,59852,50379,974
13-06-2021,Madhya Pradesh,788183,775380,8552
13-06-2021,Mizoram,15266,11748,63
13-06-2021,Nagaland,23644,19026,453
13-06-2021,Odisha,851782,796799,3355
13-06-2021,Punjab,587903,559360,15562
13-06-2021,Puducherry,112528,105513,1684
13-06-2021,Rajasthan,949684,933421,8822
13-06-2021,Sikkim,18414,14334,281
13-06-2021,Telangana,603369,578748,3484
13-06-2021,Tamil Nadu,2353721,2174247,29547
13-06-2021,Tripura,59083,52861,610
13-06-2021,India,29510077,28155548,374329
13-06-2021,Uttar Pradesh,1702624,1671852,21786
13-06-2021,Uttarakhand,336879,319559,6935
13-06-2021,West Bengal,1461257,1426710,16896
14-06-2021,Andaman and Nicobar Islands,7269,7034,126
14-06-2021,Andhra Pradesh,1814393,1722381,11999
14-06-2021,Arunachal Pradesh,31648,28608,151
14-06-2021,Assam,463175,418472,3994
14-06-2021,Bihar,717539,703262,9505
14-06-2021,Chandigarh,61160,59859,794
14-06-2021,Chhattisgarh,987563,961569,13334
14-06-2021,Delhi,1431270,1403205,24839
14-06-2021,Dadra and Nagar Haveli and Daman and Diu,10466,10367,4
14-06-2021,Goa,162721,155378,2937
14-06-2021,Gujarat,820726,801181,10003
14-06-2021,Himachal Pradesh,198876,191041,3382
14-06-2021,Haryana,766129,753020,9032
14-06-2021,Jharkhand,343609,335462,5085
14-06-2021,Jammu and Kashmir,308011,290284,4195
14-06-2021,Karnataka,2771969,2566774,33033
14-06-2021,Kerala,2735959,2610368,11343
14-06-2021,Ladakh,19611,18841,198
14-06-2021,Lakshadweep,9236,8637,44
14-06-2021,Maharashtra,5917121,5654003,112696
14-06-2021,Meghalaya,42309,37037,743
14-06-2021,Manipur,60311,50878,990
14-06-2021,Madhya Pradesh,788425,775896,8588
14-06-2021,Mizoram,15363,11879,70
14-06-2021,Nagaland,23753,19431,456
14-06-2021,Odisha,856121,804981,3399
14-06-2021,Punjab,588525,561010,15602
14-06-2021,Puducherry,112837,106199,1691
14-06-2021,Rajasthan,949961,934652,8842
14-06-2021,Sikkim,18450,14615,281
14-06-2021,Telangana,604880,580923,3496
14-06-2021,Tamil Nadu,2366493,2199808,29801
14-06-2021,Tripura,59318,53471,617
14-06-2021,India,29570085,28272924,377062
14-06-2021,Uttar Pradesh,1702937,1672968,21858
14-06-2021,Uttarakhand,337175,320549,6960
14-06-2021,West Bengal,1464776,1428881,16974
15-06-2021,Andaman and Nicobar Islands,7280,7049,126
15-06-2021,Andhra Pradesh,1820134,1732948,12052
15-06-2021,Arunachal Pradesh,31938,28934,155
15-06-2021,Assam,466590,421378,4028
15-06-2021,Bihar,717949,704075,9514
15-06-2021,Chandigarh,61200,59917,797
15-06-2021,Chhattisgarh,988172,963113,13342
15-06-2021,Delhi,1431498,1403569,24851
15-06-2021,Dadra and Nagar Haveli and Daman and Diu,10476,10381,4
15-06-2021,Goa,163048,155926,2947
15-06-2021,Gujarat,821078,802187,10007
15-06-2021,Himachal Pradesh,199197,191732,3394
15-06-2021,Haryana,766357,753584,9070
15-06-2021,Jharkhand,343793,336058,5089
15-06-2021,Jammu and Kashmir,308726,292114,4205
15-06-2021,Karnataka,2777010,2581559,33148
15-06-2021,Kerala,2748205,2623904,11509
15-06-2021,Ladakh,19649,18898,199
15-06-2021,Lakshadweep,9297,8733,45
15-06-2021,Maharashtra,5924773,5669179,114154
15-06-2021,Meghalaya,42759,37579,750
15-06-2021,Manipur,61096,51354,998
15-06-2021,Madhya Pradesh,788649,776424,8615
15-06-2021,Mizoram,15631,12191,70
15-06-2021,Nagaland,23854,19753,459
15-06-2021,Odisha,859526,811780,3441
15-06-2021,Punjab,589153,562701,15650
15-06-2021,Puducherry,113192,106828,1696
15-06-2021,Rajasthan,950133,935658,8856
15-06-2021,Sikkim,18659,14887,284
15-06-2021,Telangana,606436,582993,3510
15-06-2021,Tamil Nadu,2378298,2223015,30068
15-06-2021,Tripura,59846,54214,621
15-06-2021,India,29632302,28380700,379602
15-06-2021,Uttar Pradesh,1703207,1674072,21914
15-06-2021,Uttarakhand,337449,321064,6985
15-06-2021,West Bengal,1468044,1430949,17049
16-06-2021,Andaman and Nicobar Islands,7306,7079,127
16-06-2021,Andhra Pradesh,1826751,1743176,12109
16-06-2021,Arunachal Pradesh,32188,29223,155
16-06-2021,Assam,469976,426259,4064
16-06-2021,Bihar,718319,704805,9523
16-06-2021,Chandigarh,61241,59980,799
16-06-2021,Chhattisgarh,988745,964265,13354
16-06-2021,Delhi,1431710,1404085,24876
16-06-2021,Dadra and Nagar Haveli and Daman and Diu,10484,10385,4
16-06-2021,Goa,163358,156354,2960
16-06-2021,Gujarat,821376,803122,10012
16-06-2021,Himachal Pradesh,199407,192256,3398
16-06-2021,Haryana,766606,753918,9109
16-06-2021,Jharkhand,343983,336645,5092
16-06-2021,Jammu and Kashmir,309361,293763,4217
16-06-2021,Karnataka,2784355,2599472,33296
16-06-2021,Kerala,2761475,2639593,11656
16-06-2021,Ladakh,19682,18945,199
16-06-2021,Lakshadweep,9339,8812,45
16-06-2021,Maharashtra,5934880,5679746,115390
16-06-2021,Meghalaya,43254,38032,758
16-06-2021,Manipur,61848,51762,1008
16-06-2021,Madhya Pradesh,788809,776887,8649
16-06-2021,Mizoram,15899,12414,72
16-06-2021,Nagaland,23965,20127,461
16-06-2021,Odisha,863061,817359,3485
16-06-2021,Punjab,589828,564084,15698
16-06-2021,Puducherry,113622,107425,1702
16-06-2021,Rajasthan,950413,936586,8865
16-06-2021,Sikkim,18806,15307,285
16-06-2021,Telangana,607925,584429,3521
16-06-2021,Tamil Nadu,2388746,2244073,30338
16-06-2021,Tripura,60382,54810,626
16-06-2021,India,29699591,28484600,381931
16-06-2021,Uttar Pradesh,1703458,1674999,21963
16-06-2021,Uttarakhand,337802,321462,6997
16-06-2021,West Bengal,1471231,1432961,17118
17-06-2021,Andaman and Nicobar Islands,7335,7104,127
17-06-2021,Andhra Pradesh,1832902,1750904,12167
17-06-2021,Arunachal Pradesh,32483,29612,158
17-06-2021,Assam,473453,431208,4105
17-06-2021,Bihar,718704,705373,9527
17-06-2021,Chandigarh,61310,60076,802
17-06-2021,Chhattisgarh,989335,965292,13361
17-06-2021,Delhi,1431868,1404428,24886
17-06-2021,Dadra and Nagar Haveli and Daman and Diu,10497,10391,4
17-06-2021,Goa,163612,156819,2969
17-06-2021,Gujarat,821659,803892,10018
17-06-2021,Himachal Pradesh,199699,192841,3408
17-06-2021,Haryana,766838,754464,9147
17-06-2021,Jharkhand,344129,337088,5095
17-06-2021,Jammu and Kashmir,310017,295189,4226
17-06-2021,Karnataka,2790338,2610157,33434
17-06-2021,Kerala,2773944,2653207,11744
17-06-2021,Ladakh,19704,19022,200
17-06-2021,Lakshadweep,9377,8898,45
17-06-2021,Maharashtra,5944710,5685636,116026
17-06-2021,Meghalaya,43732,38361,762
17-06-2021,Manipur,62343,52220,1021
17-06-2021,Madhya Pradesh,788954,777291,8679
17-06-2021,Mizoram,16135,12630,75
17-06-2021,Nagaland,24041,20525,466
17-06-2021,Odisha,866692,823599,3524
17-06-2021,Punjab,590556,565339,15738
17-06-2021,Puducherry,113948,107905,1710
17-06-2021,Rajasthan,950618,937481,8875
17-06-2021,Sikkim,18896,15452,287
17-06-2021,Telangana,609417,586362,3534
17-06-2021,Tamil Nadu,2397864,2266793,30548
17-06-2021,Tripura,60869,55056,631
17-06-2021,India,29762027,28573100,383522
17-06-2021,Uttar Pradesh,1703733,1675684,22030
17-06-2021,Uttarakhand,338066,321807,7011
17-06-2021,West Bengal,1474249,1434994,17182
18-06-2021,Andaman and Nicobar Islands,7363,7128,127
18-06-2021,Andhra Pradesh,1839243,1759390,12224
18-06-2021,Arunachal Pradesh,32692,29934,159
18-06-2021,Assam,477159,436043,4138
18-06-2021,Bihar,719051,705967,9536
18-06-2021,Chandigarh,61358,60123,804
18-06-2021,Chhattisgarh,989844,966414,13368
18-06-2021,Delhi,1432033,1404688,24900
18-06-2021,Dadra and Nagar Haveli and Daman and Diu,10504,10400,4
18-06-2021,Goa,163927,157353,2975
18-06-2021,Gujarat,821921,804668,10023
18-06-2021,Himachal Pradesh,200043,193418,3413
18-06-2021,Haryana,767047,754924,9183
18-06-2021,Jharkhand,344270,337362,5097
18-06-2021,Jammu and Kashmir,310688,296360,4234
18-06-2021,Karnataka,2796121,2625447,33602
18-06-2021,Kerala,2785305,2665354,11834
18-06-2021,Ladakh,19730,19097,200
18-06-2021,Lakshadweep,9392,8964,45
18-06-2021,Maharashtra,5954508,5699983,116674
18-06-2021,Meghalaya,44382,38792,771
18-06-2021,Manipur,62946,52667,1033
18-06-2021,Madhya Pradesh,789064,777630,8707
18-06-2021,Mizoram,16437,12858,76
18-06-2021,Nagaland,24097,20887,467
18-06-2021,Odisha,870498,829851,3561
18-06-2021,Punjab,591168,566568,15771
18-06-2021,Puducherry,114301,108462,1714
